_id,uuid,provider_id,_id,uuid,provider_Id,provider_name
5885864dbebc58b0fe92b093022cd4bb,N2VMWB587,undefined,5885864dbebc58b0fe92b093022cd3fe,N2VMWB587,15,UCNE
5885864dbebc58b0fe92b093022cc395,P6HCZ4NZ=,undefined,5885864dbebc58b0fe92b093022cb268,P6HCZ4NZ=,15,UCNE
5885864dbebc58b0fe92b093022ced1f,T8HT81ENG,undefined,5885864dbebc58b0fe92b093022ce046,T8HT81ENG,10,"IDDI (Puerto Plata)"
5885864dbebc58b0fe92b093022cdbb6,9YF8SB0SG,undefined,5885864dbebc58b0fe92b093022cd822,9YF8SB0SG,10,"IDDI (Puerto Plata)"
5885864dbebc58b0fe92b093022cd038,8G6WVH78Q,undefined,5885864dbebc58b0fe92b093022cb7f2,8G6WVH78Q,10,"IDDI (Puerto Plata)"
5885864dbebc58b0fe92b0930229b45a,ZEHJ12QJS,undefined,5885864dbebc58b0fe92b0930229a4f9,ZEHJ12QJS,15,UCNE
5885864dbebc58b0fe92b093022b0f9b,X11ZTMJXF,undefined,5885864dbebc58b0fe92b093022b027d,X11ZTMJXF,15,UCNE
5885864dbebc58b0fe92b093022a093a,EJA2DXC0Z,undefined,5885864dbebc58b0fe92b0930229fad8,EJA2DXC0Z,15,UCNE
5885864dbebc58b0fe92b0930227521b,YBR97BWBU,undefined,5885864dbebc58b0fe92b09302270fab,YBR97BWBU,6,"IDDI (Santo Domingo/Distrito Nacional)"
5885864dbebc58b0fe92b0930223e790,KB37RABVY,undefined,5885864dbebc58b0fe92b0930223e319,KB37RABVY,15,UCNE
5885864dbebc58b0fe92b0930223d3f7,1QQX6VPK6,undefined,5885864dbebc58b0fe92b0930223c7c5,1QQX6VPK6,15,UCNE
5885864dbebc58b0fe92b0930223c679,N8QR8NBE2,undefined,5885864dbebc58b0fe92b0930223b7d3,N8QR8NBE2,15,UCNE
5885864dbebc58b0fe92b0930223a96b,8VBM23R0=,undefined,5885864dbebc58b0fe92b09302239cb5,8VBM23R0=,15,UCNE
5885864dbebc58b0fe92b09302238f40,KZ0F0ZD9Z,undefined,5885864dbebc58b0fe92b0930223538e,KZ0F0ZD9Z,15,UCNE
5885864dbebc58b0fe92b09302234ca0,A6W62K5JB,undefined,5885864dbebc58b0fe92b0930223489a,A6W62K5JB,15,UCNE
5885864dbebc58b0fe92b0930223431c,26A9TGH2U,undefined,5885864dbebc58b0fe92b093022342ef,26A9TGH2U,15,UCNE
5885864dbebc58b0fe92b09302223004,A28R244QJ,undefined,5885864dbebc58b0fe92b09302222af8,A28R244QJ,15,UCNE
5885864dbebc58b0fe92b0930222e738,JHCMXEY02,undefined,5885864dbebc58b0fe92b0930222b17f,JHCMXEY02,15,UCNE
5885864dbebc58b0fe92b09302219f97,0JXCDRWT=,undefined,5885864dbebc58b0fe92b093022192a3,0JXCDRWT=,15,UCNE
5885864dbebc58b0fe92b0930220cdfe,27668226$,undefined,5885864dbebc58b0fe92b0930220c42e,27668226$,15,UCNE
5885864dbebc58b0fe92b0930220c12b,91GVJCX89,undefined,5885864dbebc58b0fe92b0930220b498,91GVJCX89,15,UCNE
5885864dbebc58b0fe92b0930220eac2,FZW4C7H0K,undefined,5885864dbebc58b0fe92b0930220dd64,FZW4C7H0K,15,UCNE
5885864dbebc58b0fe92b0930220d647,CMB80DQSM,undefined,5885864dbebc58b0fe92b0930220c1bd,CMB80DQSM,15,UCNE
5885864dbebc58b0fe92b093022064ea,30FBBN2MW,undefined,5885864dbebc58b0fe92b09302204466,30FBBN2MW,10,"IDDI (Puerto Plata)"
5885864dbebc58b0fe92b093021fb0f6,8AJXQYM5S,undefined,5885864dbebc58b0fe92b093021fab5c,8AJXQYM5S,15,UCNE
5885864dbebc58b0fe92b093021f9985,91D0EFV8D,undefined,5885864dbebc58b0fe92b093021f8c49,91D0EFV8D,15,UCNE
5885864dbebc58b0fe92b093021f8918,Y3K67MG7Y,undefined,5885864dbebc58b0fe92b093021f7ffb,Y3K67MG7Y,15,UCNE
5885864dbebc58b0fe92b093021f6397,QA34AYKQK,undefined,5885864dbebc58b0fe92b093021f4579,QA34AYKQK,15,UCNE
5885864dbebc58b0fe92b093021e76dc,1QBDB81ZZ,undefined,5885864dbebc58b0fe92b093021e74ef,1QBDB81ZZ,15,UCNE
5885864dbebc58b0fe92b093021e7103,VSB0XCMK7,undefined,5885864dbebc58b0fe92b093021e7016,VSB0XCMK7,15,UCNE
5885864dbebc58b0fe92b093021e6275,9GPXEQQY3,undefined,5885864dbebc58b0fe92b093021e4940,9GPXEQQY3,15,UCNE
5885864dbebc58b0fe92b093021e234c,MTY1Y0J8M,undefined,5885864dbebc58b0fe92b093021e14f2,MTY1Y0J8M,15,UCNE
5885864dbebc58b0fe92b093021de45c,YAGGY03D~,undefined,5885864dbebc58b0fe92b093021dda46,YAGGY03D~,15,UCNE
5885864dbebc58b0fe92b093021dbe69,BCVJ4WBJA,undefined,5885864dbebc58b0fe92b093021db124,BCVJ4WBJA,15,UCNE
5885864dbebc58b0fe92b093021da880,5HGV7G09W,undefined,5885864dbebc58b0fe92b093021d9d16,5HGV7G09W,15,UCNE
5885864dbebc58b0fe92b093021d9188,FJDSBT548,undefined,5885864dbebc58b0fe92b093021d832d,FJDSBT548,15,UCNE
5885864dbebc58b0fe92b093021d7797,RSCF5SHX4,undefined,5885864dbebc58b0fe92b093021d736d,RSCF5SHX4,15,UCNE
5885864dbebc58b0fe92b093021e424a,3ATBD5CY1,undefined,5885864dbebc58b0fe92b0930228eec9,3ATBD5CY1,10,"IDDI (Puerto Plata)"
5885864dbebc58b0fe92b093021c36ad,ZT3RACHVG,undefined,5885864dbebc58b0fe92b093021c317f,ZT3RACHVG,15,UCNE
5885864dbebc58b0fe92b093021c2f14,59C0KTPW~,undefined,5885864dbebc58b0fe92b093021c288e,59C0KTPW~,15,UCNE
5885864dbebc58b0fe92b093021c2342,8R3K9EAZD,undefined,5885864dbebc58b0fe92b093021c223a,8R3K9EAZD,15,UCNE
5885864dbebc58b0fe92b093021c12ba,GCFST9CHA,undefined,5885864dbebc58b0fe92b093021c0e9f,GCFST9CHA,15,UCNE
5885864dbebc58b0fe92b093021c0684,7F9PNF39N,undefined,5885864dbebc58b0fe92b093021bf91e,7F9PNF39N,15,UCNE
5885864dbebc58b0fe92b093021bf403,PHP2ADJ3S,undefined,5885864dbebc58b0fe92b093021be688,PHP2ADJ3S,15,UCNE
5885864dbebc58b0fe92b093021bdddb,4JA4ZBPCG,undefined,5885864dbebc58b0fe92b093021bd0ce,4JA4ZBPCG,15,UCNE
5885864dbebc58b0fe92b093021bd056,BBJ5GNPHV,undefined,5885864dbebc58b0fe92b093021bc334,BBJ5GNPHV,15,UCNE
5885864dbebc58b0fe92b093021bbf47,FK17WCD62,undefined,5885864dbebc58b0fe92b093021baf88,FK17WCD62,15,UCNE
5885864dbebc58b0fe92b093021baf37,ZTM3RJM7T,undefined,5885864dbebc58b0fe92b093021ba1d6,ZTM3RJM7T,15,UCNE
5885864dbebc58b0fe92b093021b018b,V6VAQZNWC,undefined,5885864dbebc58b0fe92b093021b0088,V6VAQZNWC,15,UCNE
5885864dbebc58b0fe92b093021af690,WCRD8YSW5,undefined,5885864dbebc58b0fe92b093021aef5b,WCRD8YSW5,15,UCNE
5885864dbebc58b0fe92b093021ae11f,28R5JEK85,undefined,5885864dbebc58b0fe92b093021ade9d,28R5JEK85,15,UCNE
5885864dbebc58b0fe92b093021aeca7,BMNMNSZH0,undefined,5885864dbebc58b0fe92b093021ae9df,BMNMNSZH0,15,UCNE
5885864dbebc58b0fe92b093021ad7b6,51SEAQWXQ,undefined,5885864dbebc58b0fe92b093021abc37,51SEAQWXQ,15,UCNE
5885864dbebc58b0fe92b093021aac3e,CNYZMW3PY,undefined,5885864dbebc58b0fe92b093021a5e6c,CNYZMW3PY,15,UCNE
5885864dbebc58b0fe92b093021a5301,YQR6NTC1P,undefined,5885864dbebc58b0fe92b093021a434a,YQR6NTC1P,15,UCNE
5885864dbebc58b0fe92b093021ae7b5,JFAHRJVVG,undefined,5885864dbebc58b0fe92b093021ae193,JFAHRJVVG,15,UCNE
5885864dbebc58b0fe92b093021a3810,QEWHZ1911,undefined,5885864dbebc58b0fe92b093021a33d6,QEWHZ1911,15,UCNE
5885864dbebc58b0fe92b093021a2bf2,FS0K2Z1X$,undefined,5885864dbebc58b0fe92b0930219d487,FS0K2Z1X$,15,UCNE
5885864dbebc58b0fe92b0930219a299,FKT1ANHT4,undefined,5885864dbebc58b0fe92b093021988c4,FKT1ANHT4,15,UCNE
5885864dbebc58b0fe92b09302197947,XDJ4VXSSV,undefined,5885864dbebc58b0fe92b093021970c5,XDJ4VXSSV,15,UCNE
5885864dbebc58b0fe92b09302196dc1,D36TNDPNG,undefined,5885864dbebc58b0fe92b0930219652c,D36TNDPNG,15,UCNE
5885864dbebc58b0fe92b093021963cf,D4EYBTGV6,undefined,5885864dbebc58b0fe92b09302195942,D4EYBTGV6,15,UCNE
5885864dbebc58b0fe92b09302195871,ZZKC67TDF,undefined,5885864dbebc58b0fe92b0930219226b,ZZKC67TDF,15,UCNE
5885864dbebc58b0fe92b09302191701,D9CXJMDYH,undefined,5885864dbebc58b0fe92b09302190864,D9CXJMDYH,15,UCNE
5885864dbebc58b0fe92b0930218fa86,SS3WPCY0P,undefined,5885864dbebc58b0fe92b0930218de9b,SS3WPCY0P,15,UCNE
5885864dbebc58b0fe92b0930218bcac,BF7NFSNZZ,undefined,5885864dbebc58b0fe92b09302189f9c,BF7NFSNZZ,15,UCNE
5885864dbebc58b0fe92b09302189b04,M53W53Z8K,undefined,5885864dbebc58b0fe92b09302188a69,M53W53Z8K,15,UCNE
5885864dbebc58b0fe92b0930218616f,DZK2KR37W,undefined,5885864dbebc58b0fe92b09302182fc7,DZK2KR37W,15,UCNE
5885864dbebc58b0fe92b09302182ed6,XJJ8SFP6U,undefined,5885864dbebc58b0fe92b0930218105f,XJJ8SFP6U,15,UCNE
5885864dbebc58b0fe92b0930218056a,4SSDR97WF,undefined,5885864dbebc58b0fe92b0930217f1e0,4SSDR97WF,15,UCNE
5885864dbebc58b0fe92b0930217ecd3,ZV2TD6XK=,undefined,5885864dbebc58b0fe92b0930217d7eb,ZV2TD6XK=,15,UCNE
5885864dbebc58b0fe92b0930217cade,FZPA7RY4D,undefined,5885864dbebc58b0fe92b0930217c211,FZPA7RY4D,15,UCNE
5885864dbebc58b0fe92b0930217b9b4,P5M5Q0KSH,undefined,5885864dbebc58b0fe92b0930217ac0b,P5M5Q0KSH,15,UCNE
5885864dbebc58b0fe92b0930217a2f1,C6Y8K5570,undefined,5885864dbebc58b0fe92b09302178e4e,C6Y8K5570,15,UCNE
5885864dbebc58b0fe92b09302178659,9V8YW6GMN,undefined,5885864dbebc58b0fe92b093021775ac,9V8YW6GMN,15,UCNE
5885864dbebc58b0fe92b09302176658,49SP6DW1Q,undefined,5885864dbebc58b0fe92b093021750f3,49SP6DW1Q,15,UCNE
5885864dbebc58b0fe92b0930217491f,230ZB5PWN,undefined,5885864dbebc58b0fe92b0930217400b,230ZB5PWN,15,UCNE
5885864dbebc58b0fe92b09302173874,HF8PT4K6P,undefined,5885864dbebc58b0fe92b0930216e9e9,HF8PT4K6P,15,UCNE
5885864dbebc58b0fe92b0930216df63,98PH0VMWD,undefined,5885864dbebc58b0fe92b0930216cb52,98PH0VMWD,15,UCNE
5885864dbebc58b0fe92b0930216bec0,ZDTV4BYQF,undefined,5885864dbebc58b0fe92b0930216aed0,ZDTV4BYQF,15,UCNE
5885864dbebc58b0fe92b0930216a80f,K1HBVM0P=,undefined,5885864dbebc58b0fe92b09302169f8a,K1HBVM0P=,15,UCNE
5885864dbebc58b0fe92b09302169223,64GMEE4N=,undefined,5885864dbebc58b0fe92b09302168590,64GMEE4N=,15,UCNE
5885864dbebc58b0fe92b0930216842a,09WPXEHRA,undefined,5885864dbebc58b0fe92b09302168282,09WPXEHRA,15,UCNE
5885864dbebc58b0fe92b09302167814,144H0GYXN,undefined,5885864dbebc58b0fe92b09302166779,144H0GYXN,15,UCNE
5885864dbebc58b0fe92b09302165f15,QQJQSMC2E,undefined,5885864dbebc58b0fe92b093021618d2,QQJQSMC2E,15,UCNE
5885864dbebc58b0fe92b093021611ae,H6V19M32W,undefined,5885864dbebc58b0fe92b0930215fcf4,H6V19M32W,15,UCNE
5885864dbebc58b0fe92b0930215d185,HKV0SSH48,undefined,5885864dbebc58b0fe92b093021587b8,HKV0SSH48,15,UCNE
5885864dbebc58b0fe92b0930215828f,2SCYPZJEA,undefined,5885864dbebc58b0fe92b093021563fc,2SCYPZJEA,15,UCNE
5885864dbebc58b0fe92b09302156052,V5WFSQN37,undefined,5885864dbebc58b0fe92b09302154dac,V5WFSQN37,15,UCNE
5885864dbebc58b0fe92b09302153889,6NJDD05AC,undefined,5885864dbebc58b0fe92b09302151b5d,6NJDD05AC,15,UCNE
5885864dbebc58b0fe92b09302150f21,HAD17DCPV,undefined,5885864dbebc58b0fe92b09302150838,HAD17DCPV,15,UCNE
5885864dbebc58b0fe92b0930214fb62,DXRS5HF27,undefined,5885864dbebc58b0fe92b0930214e160,DXRS5HF27,15,UCNE
5885864dbebc58b0fe92b0930214de01,25ATYS426,undefined,5885864dbebc58b0fe92b0930214cbb8,25ATYS426,15,UCNE
